   yearmon         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99       100       101       102       103       104       105       106       107       108       109       110       111       112       113       114       115       116       117       118       119       120       121       122       123       124       125       126       127       128       129       130       131       132       133       134       135       136       137       138       139       140       141       142
    199405    13.784     9.137    11.560     0.433     2.095     0.000     1.898     0.300     0.000     2.647     2.240   213.633   152.552   185.792     6.355    25.956     0.000    27.323     3.321     0.000    36.016    27.496    18.907    17.937    17.966    21.353    21.078    19.534    19.073    14.440    17.849    17.764    21.762    22.076    21.594    21.414    24.568    23.794  -999.000    23.395    16.088  -999.000    20.624    24.091   141.632    16.594    19.512    16.894    16.428    67.654  3232.889  3465.767  2439.933  2263.194 11131.740    72.500    80.000  5245.548    12.321     1.828    12.926     1.575   132.500 27356.969  2463.392  3271.735   122.060    -3.452   -12.241    -0.006    -0.015     0.187     0.203    -0.242     0.307  -999.000     0.330     0.058  -999.000    -2.773     3.108     2.387     2.118     7.287     8.162    29.000     0.000     2.000    -0.773    -0.032     0.344     0.365     0.054     0.196    -0.175    -0.087     0.037    -0.595    -0.026    -0.098    19.655    25.540    20.298    22.637    -0.315    -0.088    -0.164    -0.161     0.467     0.365    -0.032    -0.129     0.651    -0.229     3.000     1.000     0.000   265.000    -1.100    40.500     0.585     1.230    -4.820   -18.030    -0.920   799.000     0.040     0.000     0.160  -999.000    13.820    11.620    16.100     8.600     7.500     5.900    37.200    20.700    20.500     0.000    10.990     8.140
    199406    37.797     9.685    28.566     0.000     7.026     2.699    10.674     7.060     0.000    19.388    10.008   817.143   268.756   668.736     0.000   129.710    45.287   232.711   141.749     0.000   413.467   178.371    24.734    25.691    24.867    27.909    22.864    28.091    26.180    21.734    20.261    24.344    24.541    30.278    31.042    31.483  -999.000    26.540    31.284    33.027    29.831  -999.000    31.665    28.331   122.640    14.005    19.493    16.378    15.102    63.106  1809.899  2535.696  3087.773  2765.620  9934.304   285.000    65.000  5379.100    10.424     3.371     8.548     3.420   146.000 28074.365  2494.752  3344.493    75.924    14.135   -22.108     0.559    -0.396     0.150     0.085    -0.134     0.029  -999.000    -0.132    -0.061  -999.000    -3.863     0.828     0.814     3.224     8.657     9.398    21.000     1.000     8.000    -0.720     0.010     0.397     0.373     0.135     0.102     0.139    -0.291     0.085    -0.540    -0.220    -0.828    13.472    14.039    20.920    25.353    -0.363     0.437     0.576     0.184     0.460     0.369    -0.139    -0.267     0.408    -0.046  -999.000     2.000     1.000   269.000    -0.700    45.400     0.819     0.460    -3.490   -23.090    -0.930   773.000     0.040     0.050     0.140  -999.000    12.160     9.650     7.200     2.600     4.600     1.700    14.400     9.100     9.500     0.000    14.170    10.660
    199407    40.387    11.109    35.167     0.000     1.725     3.993    13.453     9.171     0.000    24.622     5.968  1205.155   338.739  1105.799     0.000    39.155    89.925   414.239   311.501     0.000   783.101   135.598    31.044    28.665    30.395    34.048    29.811    31.455    30.377    33.333    30.152    31.273    32.928    36.885    33.082    36.678  -999.000  -999.000    36.687    38.383    40.772  -999.000    39.132    37.664   164.270    16.624    15.988    15.336    13.516    59.740  1681.920  1971.316  2467.628  1847.323  7742.264    15.000    80.000  5417.709     6.065     2.764     6.007     2.185   158.000 28432.162  2556.402  3481.468    54.180     3.188   -10.838     0.523    -0.258    -0.119     0.310    -0.014     0.398  -999.000     0.127    -0.006  -999.000    -5.349    -1.060     0.017     1.509     7.286     9.935    20.000     0.000    11.000    -0.802    -0.172     0.628     0.371     0.146    -0.017     0.285    -0.213     0.081    -0.384    -0.364    -0.142    10.470     7.289    22.565    26.217    -0.375     1.546     1.065     0.256     0.791     0.371    -0.172    -0.297     0.810     0.232  -999.000     8.000     2.000   388.000    -2.200    41.500     0.907     0.060    -2.310   -28.650    -1.140   805.000     0.030     0.000     0.020  -999.000    10.300     6.880     2.700     0.500     2.300     0.200     3.800     1.500     3.300     0.000    16.860    13.060
    199408    46.942    16.237    39.727     0.000     4.094     3.550    13.581     8.608     0.000    23.980     7.773  1388.588   505.692  1270.709     0.000    70.639    82.124   401.082   321.029     0.000   780.744   154.133    29.921    28.301    29.706    32.713    34.188    25.592    30.771    31.561    31.713    30.844    30.388    36.198    35.293    37.463  -999.000    38.422    28.966    38.876    40.593  -999.000    39.306    33.698   124.457    16.611    13.130    15.052    15.800    59.089  2561.281  2222.716  2707.654  2335.726  9579.863   120.000    80.000  5286.258     9.927     1.833    10.276     1.960   165.000 28567.225  2610.650  3545.819    75.327     5.717    26.009     0.434    -0.664     0.096     0.580     0.149    -0.169  -999.000     0.468     0.207    -0.101    -5.162    -1.114    -2.420     0.850     7.085     8.678    29.000     0.000     2.000    -0.851    -0.263     0.730     0.431     0.252    -0.035     0.209    -0.141     0.073    -0.381    -0.295    -3.129     8.458     5.633    23.415    26.275    -0.403     0.660     0.626     0.156     0.950     0.431    -0.263    -0.234     0.870    -0.127  -999.000     9.000     5.000   250.000    -2.000    41.200     0.783    -0.790    -2.240   -27.020    -0.520   761.000     0.280     0.400     0.670  -999.000     7.700     5.120     2.300     0.200     2.100     0.100     5.100     0.000     5.100     0.000    18.310    14.420
    199409    19.310     5.558    18.629     0.000     0.131     0.775     6.810     5.422     0.000    13.354     0.906   306.920    78.627   296.490     0.000     1.369    11.669   123.847    81.008     0.000   220.995    13.038    25.220    23.729    24.858    26.393    24.432    25.526    25.715    24.864    23.246    25.467    28.316    29.736    27.601    29.586  -999.000  -999.000    28.797    30.403    30.859  -999.000    30.613    30.524     0.000    17.600    17.083    16.235    14.132    63.532  2958.129  3498.222  3104.949  2565.951 11834.125   222.500    77.500  5175.567    12.356     2.201    11.744     2.236   120.000 28081.900  2571.512  3406.708   104.009    -2.902   -25.719    -0.179    -0.697     0.072    -0.252     0.044     0.118  -999.000     0.259     0.039    -0.063    -3.350    -0.590    -5.923     1.089     6.212     6.560    21.000     4.000     5.000    -0.233    -0.066     0.603     0.394     0.051     0.068     0.053    -0.262     0.186    -0.489    -0.200    -2.021     8.602     5.858    22.496    25.437    -0.351     1.950     1.116     0.052     0.762     0.394    -0.066    -0.296     0.762    -0.716     2.000     8.000     3.000   287.000    -2.600    37.500     0.908    -1.360    -1.710   -19.070    -0.360   790.000     0.310     0.460     0.700  -999.000     7.240     5.100     4.000     1.100     2.800     0.900    14.800     5.900    11.600     0.000    19.000    14.540
    199410     1.298     0.000     0.000     0.000     1.298     0.000     0.000     0.000     0.000     0.000     1.298    18.370     0.000     0.000     0.000    18.370     0.000     0.000     0.000     0.000     0.000    18.370    28.424    17.004    18.497    18.432    27.892    20.883    20.661    18.716    18.769    19.754    28.424    30.496  -999.000  -999.000  -999.000    28.847  -999.000  -999.000  -999.000  -999.000  -999.000    30.496   145.806    17.977    19.602    18.731    15.318    69.805  4539.233  5290.100  3948.326  3626.032 16950.850    72.500    77.500  5091.000    15.783     1.448    15.342     1.861   134.000 27385.258  2435.953  3165.848   123.333    -3.972   -18.843     0.026    -0.153    -0.498     0.360    -0.247     0.227  -999.000     0.530    -0.285  -999.000    -2.556    -0.803    -9.392     0.015     3.744     4.950    20.000     7.000     4.000     0.806     0.534     0.723     0.709    -0.063     0.464     0.042     0.129     0.641    -0.329    -0.181    -1.798    12.076     8.624    22.450    23.059    -0.137     1.538     0.448     0.033     0.576     0.495     0.251    -0.095     1.181    -0.661     2.000     6.000     0.000   464.000    -1.900    43.300     1.407    -1.320    -1.420   -10.290    -0.200   877.000     0.500     0.760     1.120  -999.000     9.530     7.190    12.200     6.200     5.900     4.300    36.800    24.300    21.000     0.000    18.320    14.000
    199411     4.572     0.660     2.240     0.000     2.331     0.000     1.580     0.000     0.733     1.580     2.331    58.334     7.981    29.688     0.000    28.646     0.000    21.707     0.000     9.349    21.707    28.646    20.413    18.240    20.729    13.951    19.675    21.278    22.284    17.937    19.066    22.284    20.156    22.368    19.984    23.118  -999.000    21.411  -999.000    25.078  -999.000    21.207    25.078    21.794   109.651    18.377    17.804    20.150    15.952    70.204  5720.914  5615.572  5590.481  3669.439 19991.562   110.000    77.500  5034.200    18.800     3.493    20.497     1.887   137.500 26785.566  2338.777  3083.787   104.101    21.001    -7.149     0.435    -0.499     0.101     0.525    -0.697     0.801  -999.000     0.435    -0.261  -999.000    -1.133    -0.249     3.343    -2.566     3.893     6.179    13.000    17.000     0.000     0.395     0.954     0.858     1.147    -0.107     0.648    -0.125    -0.114     0.852    -0.116     0.027     0.381    13.405     6.228    21.155    22.569    -0.042     1.828     0.938    -0.141     0.622     0.765     0.495    -0.161     0.433    -0.522     2.000     0.000     0.000   234.000    -0.900    25.700     1.299    -1.960    -1.700    -0.300    -0.020   809.000     0.670     0.910     1.160  -999.000    11.350     9.650    30.400    18.100    12.300    15.100    80.300    38.300    14.000    29.900    16.490    11.700
    199412     8.351     0.299     0.299     0.000     7.036     0.798     0.000     0.000     0.444     0.000     8.052   151.441     3.289     3.289     0.000   135.592     9.830     0.000     0.000     5.722     0.000   148.152    19.058    15.000    15.000    13.194    18.782    20.801    16.680    12.982    17.610    15.541    19.427    21.866    15.762    15.762  -999.000    22.281    22.513  -999.000  -999.000    19.354  -999.000    22.606   114.191    19.767    20.150    18.836    17.050    73.723  5510.023  6828.608  5194.596  3846.519 20777.264   182.500    77.500  4984.452    12.314     3.060    10.936     2.726   147.000 25918.773  2177.928  2734.915   105.926     7.302     2.668     0.615     0.144     0.028     0.309  -999.000     0.571    -0.127     0.649     0.378  -999.000     2.538     2.890    13.927    -4.406     7.399     9.196     8.000     9.000    14.000     0.686     0.858     0.943     1.239    -0.010     0.611    -0.103    -0.059     0.873    -0.297     0.001     0.240    14.696     7.555    18.869    20.855    -0.056     1.506     1.129    -0.037     0.624     0.896     0.362    -0.068    -0.189    -0.402     2.000     2.000     0.000   301.000    -2.000    -6.900     1.237    -1.790    -2.240     5.930     0.650   774.000     0.390     0.630     0.800  -999.000    13.610    11.450    39.600    24.600    14.900    21.000   236.400    52.500    44.200   122.600    10.770     6.990
    199501     1.859     0.000     0.000     0.000     1.859     0.000     0.000     0.000     0.150     0.000     1.859    21.199     0.000     0.000     0.000    21.199     0.000     0.000     0.000     1.619     0.000    21.199    15.765    12.063    13.712    11.096    15.765    14.929    15.695    13.283    15.000    15.297    15.765    17.427  -999.000  -999.000  -999.000    17.417  -999.000  -999.000  -999.000    15.631  -999.000    17.427   118.383    18.176    19.891    18.556    16.630    71.532  5057.267  5029.264  4695.123  3420.399 17772.139   107.500    72.500  5020.129    11.488     4.726    10.695     5.434   139.500 25815.354  2030.545  2518.261    82.634    -8.904    16.327    -0.100     0.242    -0.107     0.007     0.365    -0.451    -0.405    -0.091    -0.077  -999.000     0.458     2.248    13.051     0.333     9.714     9.840    12.000     4.000    15.000     0.739     0.706     0.832     0.991    -0.112     0.506     0.223    -0.081     0.761    -0.115     0.054     0.239    15.583     8.307    16.557    18.306    -0.011     0.738     0.362     0.288     0.427     0.709     0.310    -0.060    -0.195    -0.571     2.000     0.000     0.000   263.000    -0.700     8.500     1.220    -0.490    -1.370     8.380     1.210   827.000     0.090     0.360     0.510  -999.000    14.740    12.750    42.000    26.400    15.600    21.900   279.400   110.700    56.300   113.800     5.940     3.660
    199502     0.598     0.000     0.598     0.000     0.000     0.000     0.598     0.000     0.000     0.598     0.000     6.334     0.000     6.334     0.000     0.000     0.000     6.334     0.000     0.000     6.334     0.000    15.000    11.486    15.000    11.860    13.543    11.599    15.000    14.283    11.997    15.000    13.059    15.552  -999.000    15.552  -999.000  -999.000  -999.000    15.552  -999.000  -999.000    15.552  -999.000     0.000    19.176    19.094    19.503    17.344    73.145  4565.145  4571.190  7167.348  4986.149 20758.869   282.500    67.500  4969.214    13.515     2.594     8.432     2.784   150.500 26115.607  2031.944  2547.135    74.055     8.979     4.944     0.285     0.161     0.246    -0.553     0.179     0.097     0.235     0.082    -0.462  -999.000     0.790     2.774     7.575     2.022     7.480     9.007     8.000     4.000    16.000     0.132     0.390     0.895     0.792    -0.016     0.347    -0.127     0.011     0.566    -0.062     0.292     0.193    17.936    12.147    16.951    20.488     0.020     0.311     0.065    -0.141     0.673     0.636     0.074    -0.060     0.475    -0.447     0.000     0.000     0.000   349.000    -0.200    25.200     0.946     0.460    -1.660     8.010     1.430   856.000    -0.170     0.040     0.130  -999.000    15.370    13.330    38.300    23.900    14.400    19.700   229.900    86.600    51.100    96.600     3.580     2.150
